,query,context,label,base_prediction,base_probability,finetuned_prediction,finetuned_probability
125,"What is the sequence of events that occurs when a person experiences cardiac arrest, in the order in which they occur?","4.1: CHILD CARDIO-PULMONARY RESUSCITATION (CPR) This module addresses children from 1 to 12 years of age.  Children in this age group rarely collapse (goes into cardiac arrest) owing to a primary heart problem. Cardiac arrest is usually secondary to other events, such as respiratory illness or major trauma. Therefore, rescuers must detect and promptly treat early signs of respiratory and circulatory failure to prevent cardiac arrest.  Note: - If a child is below 12 years old but of a larger size or a child that is above 12, perform chest compressions as in Adult Cardiopulmonary Resuscitation (CPR). ",0.0,0,0.06539938598871231,0,0.0018864619778469205
126,What is the term for the organized heartbeat that occurs at a regular rate in a normal person?,"On an electrocardiogram (ECG), normal heart rhythm, also known as the Normal Sinus Rhythm, appears as below: 5 large squares = 1second 1 small square = 0.04 s  1 large square = 0.2 s 1 QRS per second Heart rate = 60 per minute Count the number of large intervals and divide into 300 squares between 2 RR The human body has two lungs which absorb oxygen from the air that is breathed in. 21% of air consists of oxygen, of which 5% is extracted by the lungs. The extracted oxygen is passed to the blood within the capillaries of the lungs. The capillaries confluence into the pulmonary vein, which transports the oxygenated blood into the left side of the heart.  Exchange of Oxygen and Carbon Dioxide in the lungs  The remaining 16% of unabsorbed oxygen is breathed out. This is extremely important in the context of mouth-to-mouth ventilation; the air that the rescuer ventilate into a cardiac arrest casualty can deliver sufficient oxygen to save and sustain life. ",1.0,0,0.06623373925685883,1,0.9993950128555298
127,What is the term for the organized heartbeat that occurs at a regular rate in a normal person?,"Note: - Do not perform blind finger sweep. Blind finger sweep may push the object back or further into the airway. - However, if there are no objects found in the mouth, repeat steps 3 and 4 until object has been removed. - For lay rescuers – Once object has been removed, check for breathing. If breathing is absent, repeat steps 3 and 4 until breathing resumes or emergency help arrives. For trained healthcare providers – See step 5.",0.0,0,1.3052657777734566e-05,0,4.1259860154241323e-05
128,"What is the term used to describe the irregular, chaotic electrical rhythm that develops in the heart when a portion of the heart muscle dies?","1.5: WHAT HAPPENS IN A CARDIAC ARREST? When a portion of the heart muscles dies, it affects the electrical impulses within the heart. The orderly flow of electrical signals within the heart is disrupted. This is a dangerous situation and an irregular, chaotic electrical rhythm called Ventricular Fibrillation (VF) develops in many cases. When VF occurs, the heart does not pump the blood to the rest of the body. This is a state of cardiac arrest and the casualty will be unconscious and stops breathing normally.  Biological death and Clinical death   Figure 1-13: Irreversible brain damage after 10 minutes  description: 0 minutes: Breathing stops. Heart will soon stop beating. 4-6 minutes: Brain damage possible. 6-10 minutes: Brain damage likely. Over 10 minutes: Irreversible brain damage certain.",1.0,1,0.9994619488716125,1,0.9997259974479675
129,"What is the term used to describe the irregular, chaotic electrical rhythm that develops in the heart when a portion of the heart muscle dies?","Continue performing Cardiopulmonary Resuscitation (CPR) until:  - Paramedic takes over from rescuer; or - Automated External Defibrillator (AED) prompts to analyse the casualty’s heart rhythm, is charging or when shock is to be delivered; or - Casualty wakes up or regains normal breathing. - Keep casualty in the same (supine) position and continue to monitor the casualty until help arrives. - Healthcare providers who are trained and confident in pulse check should check the pulse after at least five cycles of 30 compressions to two ventilations (done via a bag-valve mask). Checking of pulse should not take more than ten seconds. If unsure of the presence of a pulse by the end of ten seconds, the rescuer should resume Cardiopulmonary Resuscitation (CPR).",0.0,0,5.409892401075922e-05,0,0.0001612870692042634
130,"What is the term used to describe the state when the heart does not pump blood to the rest of the body, resulting in the casualty being unconscious and stopping breathing normally?","3.1: The Importance of Early Defibrillation: At the time of a sudden cardiac arrest, the most common underlying cardiac rhythm is an irregular and chaotic electrical rhythm (shockable rhythms) called Ventricular Fibrillation (VF) or Ventricular Tachycardia (VT) without pulse. However, not all cardiac arrests present as Ventricular Fibrillation and may appear as other electrical rhythms (for example, asystole which is non-shockable).  During Ventricular Fibrillation, the heart muscles do not contract effectively and delivery of blood to the rest of the body ceases. The treatment for Ventricular Fibrillation is a shock administered using an Automated External Defibrillator (AED). This shock, together with chest compressions, will reinstate normal heart rhythm and contractility if administered as soon as possible (within 4 minutes). The survival rate decreases by 7-10% for every minute of delay in treating Ventricular Fibrillation. If delayed or untreated, Ventricular Fibrillation eventually degenerates into a fatal rhythm known as asystole where the heart has no electrical activity as reflected by a flat line tracing. At this juncture, the only treatment possible is to administer Cardiopulmonary Resuscitation (CPR).  In the past, only trained doctors, nurses, and paramedics could perform manual defibrillation as it requires the operator to recognize the cardiac rhythm of the casualty, whether it is shockable or non-shockable. Since the invention of Automated External Defibrillators, which are able to analyze the casualty’s cardiac rhythm through the electrode pads and advise if a shock is needed, a lay rescuer can now perform the defibrillation, thus improving survival rates. The Automated External Defibrillator (AED) should be brought to every person in cardiac arrest. Therefore, when calling 995 for the Singapore Civil Defence Force (SCDF) ambulance, also call for an Automated External Defibrillator by instructing others nearby “Get an Automated External Defibrillator”. However, if you are the lone rescuer, do not leave the casualty.  Research has shown that cardiac arrest casualties with Ventricular Fibrillation (VF) who are treated promptly have the best chances of survival. Similar experiences from around the world have also demonstrated that more lives are saved if early Cardiopulmonary Resuscitation (CPR) is combined with early defibrillation.",1.0,0,0.06362739205360413,1,0.9995160102844238
131,"What is the term used to describe the state when the heart does not pump blood to the rest of the body, resulting in the casualty being unconscious and stopping breathing normally?","1.3: RISK FACTORS FOR HEART ATTACK Survival rates of Sudden Cardiac Arrest is dismal even in the best cities. Prevention is of paramount importance to prevent heart attack from occurring. Several key risk factors contribute to the development of a heart attack. Human Beings can minimize the chance of getting a heart attack by controlling the risk factors. These are:  Smoking – Smoking promotes the development of plaques within the coronary arteries and increases the risk of heart attack by two-fold. This habit should be avoided altogether. Blood Pressure – If the blood pressure is high, there will be tremendous stress on the heart. Frequent blood pressure checks and reduction of salt in the diet is important. Those with high blood pressure should take their medicines and check their blood pressure regularly as instructed.  Blood Sugars – Avoid a diet high in carbohydrates or refined sugars and control body weight through diet and exercise. If you have diabetes, take your medications regularly as instructed.  Blood Lipids - Manage blood lipids (fats) by avoiding foods high in fats. Doing regular exercise could improve your blood lipid profile and take your medications regularly as instructed.  Adopting healthy lifestyles by not smoking, eating foods in moderate amounts and regular exercise will decrease the risk of heart disease and other illnesses. ",0.0,0,6.329917960101739e-05,0,0.004458806477487087
132,What medical device is used to detect and record the electrical signals of the heart?,"The heart muscles receive oxygen rich blood via a set of coronary arteries.  The pumping action of the heart is initiated by electrical signals from a pacemaker (sinoatrial or SA node), these signals travel to other parts of the heart in an orderly manner through a conductive network. The electrical signals from the heart can be picked up by an electrocardiogram (ECG). The pumping action gives rise to an organized heart-beat at regular rate of 60-100 beats per minute in a normal person. ",1.0,1,0.9209011197090149,1,0.998236894607544
133,What medical device is used to detect and record the electrical signals of the heart?,"Minor Fire - Accept the myResponder alert and go to the designated location. - Extinguish the fire using available resources such as extinguishers, buckets of water, domestic water taps, hoses, or drencher systems designed for rubbish chutes. - Provide the SCDF with up to three photos for scene assessment.  Major Incident - Accept the myResponder alert but do not approach closer to the specified location. - Provide SCDF with up to three photos and one video of the developing incident, if it is safe to do so. - Follow any instructions for evacuation immediately.",0.0,0,1.4334044863062445e-05,0,4.326664929976687e-05
134,What mode should the handphone be put on when calling 995 for SCDF EMS if you are alone with the casualty?,If Unconscious: Place the casualty in a supine position on a flat and firm surface. Call 995 for Singapore Civil Defence Force EMS and get an AED if visible and nearby. Start 30 chest compressions.,1.0,1,0.9350661039352417,1,0.9992699027061462
135,What mode should the handphone be put on when calling 995 for SCDF EMS if you are alone with the casualty?,"The universal sign of choking involves placing hands around the throat, indicating that the person is experiencing an airway obstruction and needs immediate help.",0.0,0,2.3915094061521813e-05,0,4.110759618924931e-05
136,"What percentage of air consists of oxygen, and what happens to the remaining unabsorbed oxygen in the context of breathing?","When cardiac arrest occurs, the heart stops pumping and circulation stops. The oxygen level in the blood decreases, causing brain damage. If this situation is reversed immediately, survival chance could be as high as 90%. With a 6 minutes delay, this drops to 40–50% and at 9 minutes, it is a dismal 10%. (See figure 1-13) This is known as clinical death. Unless the circulation is restarted quickly, organ death will start to occur. The most sensitive organ is the brain and if the  circulation to the brain is not started within about 4 minutes, permanent and irreversible brain damage will start to occur. This is known as biological death. It is therefore important to start CPR as quickly as possible. Air contains approximately 21% oxygen at sea level. During its passage through the body, only about ¼ of oxygen is utilised and hence exhaled air contains approximately 16% oxygen. When mouth-to-mouth ventilation is done during CPR, there is sufficient oxygen in the exhaled air to keep the casualty alive. Chest compression squeezes the heart between the breastbone and the spine, thereby helping to circulate the blood and deliver oxygen to the vital organs, especially the brain.  Immediate CPR and defibrillation are key components for increased chances of survival. ",1.0,0,0.11103686690330505,1,0.9997134804725647
137,"What percentage of air consists of oxygen, and what happens to the remaining unabsorbed oxygen in the context of breathing?","The correct placement of AED (Automated External Defibrillator) electrode pads for children: anterior-posterior and anterior-anterior. In the anterior-posterior placement, one electrode pad is positioned on the center of the chest, just below the right collarbone, while the other pad is placed on the back, directly behind the front pad, between the shoulder blades. In the anterior-anterior placement, one electrode pad is applied to the upper left side of the chest, below the collarbone, and the other pad is placed on the lower right side of the chest, below the nipple and above the abdomen.",0.0,0,1.5225848983391188e-05,0,4.313127647037618e-05
138,"What percentage of oxygen is extracted from the air breathed in by the lungs, and what is the significance of this in the context of mouth-to-mouth ventilation?","On an electrocardiogram (ECG), normal heart rhythm, also known as the Normal Sinus Rhythm, appears as below: 5 large squares = 1second 1 small square = 0.04 s  1 large square = 0.2 s 1 QRS per second Heart rate = 60 per minute Count the number of large intervals and divide into 300 squares between 2 RR The human body has two lungs which absorb oxygen from the air that is breathed in. 21% of air consists of oxygen, of which 5% is extracted by the lungs. The extracted oxygen is passed to the blood within the capillaries of the lungs. The capillaries confluence into the pulmonary vein, which transports the oxygenated blood into the left side of the heart.  Exchange of Oxygen and Carbon Dioxide in the lungs  The remaining 16% of unabsorbed oxygen is breathed out. This is extremely important in the context of mouth-to-mouth ventilation; the air that the rescuer ventilate into a cardiac arrest casualty can deliver sufficient oxygen to save and sustain life. ",1.0,1,0.975746750831604,1,0.9998507499694824
139,"What percentage of oxygen is extracted from the air breathed in by the lungs, and what is the significance of this in the context of mouth-to-mouth ventilation?","The person in charge of the Automated External Defibrillator (AED) has the following responsibilities: For commercial establishments or workplaces, or the local community centre or management office for residential areas: 1. For Automated External Defibrillators (AEDs) located in places other than Housing and Development Board (HDB) blocks, they should be returned to the Automated External Defibrillator (AED) owner (building management or security staff) after use. 2. Replace the Automated External Defibrillator (AED) consumables such as the electrode pads, shaver kit, towel, and gloves if used (replacement done by the Automated External Defibrillator (AED) owner or Automated External Defibrillator (AED) vendor). 3. The Automated External Defibrillator (AED) battery must be checked. Contact the vendor of the Automated External Defibrillator (AED) device for advice on battery replacement. 4. If the Automated External Defibrillator (AED) was removed from a box with a key in a thin glass window, the glass may have been broken to retrieve the key. This glass piece would need to be replaced and the key placed back onto the holder. (Replaced by the Automated External Defibrillator (AED) vendor).  5. Most Automated External Defibrillators (AEDs) have a chip that records the resuscitation sequence. Get the Automated External Defibrillator (AED) vendor to print the record from this chip. It is useful for audit and quality assurance purposes.  6. Automated External Defibrillators (AEDs) are almost maintenance-free.  7. The battery indicator on the Automated External Defibrillator (AED) needs to be checked annually (or as advised by the Automated External Defibrillator (AED) vendor) to ensure that it is still functional. Once it gives a low-battery display, steps to replace the battery promptly should be undertaken.",0.0,0,1.6776961274445057e-05,0,4.670262569561601e-05
140,"What percentage of oxygen is utilized by the body during respiration, and what is the approximate percentage of oxygen in exhaled air?","When cardiac arrest occurs, the heart stops pumping and circulation stops. The oxygen level in the blood decreases, causing brain damage. If this situation is reversed immediately, survival chance could be as high as 90%. With a 6 minutes delay, this drops to 40–50% and at 9 minutes, it is a dismal 10%. (See figure 1-13) This is known as clinical death. Unless the circulation is restarted quickly, organ death will start to occur. The most sensitive organ is the brain and if the  circulation to the brain is not started within about 4 minutes, permanent and irreversible brain damage will start to occur. This is known as biological death. It is therefore important to start CPR as quickly as possible. Air contains approximately 21% oxygen at sea level. During its passage through the body, only about ¼ of oxygen is utilised and hence exhaled air contains approximately 16% oxygen. When mouth-to-mouth ventilation is done during CPR, there is sufficient oxygen in the exhaled air to keep the casualty alive. Chest compression squeezes the heart between the breastbone and the spine, thereby helping to circulate the blood and deliver oxygen to the vital organs, especially the brain.  Immediate CPR and defibrillation are key components for increased chances of survival. ",1.0,1,0.6772463917732239,1,0.9997373223304749
141,"What percentage of oxygen is utilized by the body during respiration, and what is the approximate percentage of oxygen in exhaled air?","E – C hand placement – ‘E’: Using one hand, hold the mask with your middle and index finger wrapped around the connector stem of the mask. ‘C’: Extend your thumb underneath the casualty’s jaw, and pull it upward into the mask. 2.13 – ‘E-C’ hand placement While maintaining the upward traction on casualty’s jaw, press the mask downward onto the face to attain a tight mask seal. 2.14 – Maintaining the upward traction of the jaw and downward traction of the mask Perform ventilation by squeezing the bag steadily and smoothly using your other hand over 1 second. Then, release the bag to allow it to reinflate fully before providing second ventilation. Each ventilation should be enough to make the chest rise. This is approximately 400 – 600 ml of air. Do not interrupt chest compressions for more than 10 seconds to perform 2 ventilations - Do not press deeply into the soft tissues under the chin. - Do not place your hands or the mask on the casualty’s eyes as doing so may damage the eyes or cause a vagal reaction. - Excessive force and rapid insufflation increase gastric distension. - If BVM is not available, you may provide mouth-to-mouth ventilations if you are trained and willing to perform. - If you are unable or unwilling to perform ventilations for any reasons, please perform continuous chest compressions at the rate of 100 – 120 per minute.",0.0,0,5.209564551478252e-05,0,0.0002344657841604203
142,What precaution should be taken when handling a casualty with suspected head or neck injuries?,"(D) Check for Danger  Ensure that the rescuer operates in a safe environment. Resuscitation should start where the casualty is found, unless the site is unsafe or unconducive (eg. roads which are still open to traffic, burning building, etc), then the casualty should be removed to a safe, flat and open space as soon as possible.  (R) Check for Responsiveness  - The rescuer should tap the child’s shoulders firmly and ask loudly: ‘Hello! Hello! Are you OK?’ - Avoid violent shaking of the child as this may result in injury. - Avoid unnecessary movements of the neck to prevent injuries to the head and neck.  For Cardiopulmonary Resuscitation (CPR) to be effective, the casualty must be lying on his/her back on a firm, flat surface. If the casualty is lying face down (prone position), or on his/her side, rescuer will need to roll the casualty over onto his/her back.",1.0,1,0.9873549342155457,1,0.9995718598365784
143,What precaution should be taken when handling a casualty with suspected head or neck injuries?,"The next section takes you step-by-step through the procedures needed to perform CPR – the basic skill needed to save lives in the event of cardiac arrest MNEMONIC: DRSABC  D Check for Danger  R Check Responsiveness  S Shout to get help and call 995 for Singapore Civil Defence Force (SCDF) Emergency Medical Services (EMS)  A Ask someone to get an AED  B Check for Normal Breathing and Pulse (for trained Healthcare Providers) Provide continuous Chest Compressions  Notes: If you are a single rescuer and feeling tired, you may take a rest of not more than 10 seconds (preferably after 100 continuous chest compressions). For Healthcare Provider only: If no BVM is available and you are unable or unwilling to do mouth-to-mouth ventilations, perform continuous chest compressions. 2.1 – One rescuer CPR steps *BVM: Bag Valve Mask ",0.0,0,2.4496805053786375e-05,0,0.004041198641061783
144,What should a healthcare provider do if no Bag Valve Mask (BVM) is available and they are unable or unwilling to perform mouth-to-mouth ventilations during CPR?,"Summary on selection of appropriate mask and ventilation bag size for bag-valve-mask (BVM) ventilation Adult (>12 yrs old) Child (1–12 yrs old) Infant (<1 yr old) Mask size Face mask should extend from the bridge of the nose to the cleft of the chin, covering the nose and the mouth but avoiding compression of the eyes. Ventilation bag size 1500-2000 mls 500-1500 mls 500 mls Note: - The tidal volume delivered should be sufficient to produce a normal chest rise. For Trained-Healthcare Providers Check for normal breathing and pulse after every 5 cycles of CPR 30:2.",1.0,1,0.7885854840278625,1,0.9996817111968994
145,What should a healthcare provider do if no Bag Valve Mask (BVM) is available and they are unable or unwilling to perform mouth-to-mouth ventilations during CPR?,"1.3: RISK FACTORS FOR HEART ATTACK Survival rates of Sudden Cardiac Arrest is dismal even in the best cities. Prevention is of paramount importance to prevent heart attack from occurring. Several key risk factors contribute to the development of a heart attack. Human Beings can minimize the chance of getting a heart attack by controlling the risk factors. These are:  Smoking – Smoking promotes the development of plaques within the coronary arteries and increases the risk of heart attack by two-fold. This habit should be avoided altogether. Blood Pressure – If the blood pressure is high, there will be tremendous stress on the heart. Frequent blood pressure checks and reduction of salt in the diet is important. Those with high blood pressure should take their medicines and check their blood pressure regularly as instructed.  Blood Sugars – Avoid a diet high in carbohydrates or refined sugars and control body weight through diet and exercise. If you have diabetes, take your medications regularly as instructed.  Blood Lipids - Manage blood lipids (fats) by avoiding foods high in fats. Doing regular exercise could improve your blood lipid profile and take your medications regularly as instructed.  Adopting healthy lifestyles by not smoking, eating foods in moderate amounts and regular exercise will decrease the risk of heart disease and other illnesses. ",0.0,0,3.162936627632007e-05,0,4.5760851207887754e-05
146,"What should a nurse do immediately after recognizing a cardiac arrest victim, and why is it crucial to do so?","For trained healthcare providers: - Checking of carotid pulse and breathing (not more than 10 seconds) should be done.  - Check for carotid pulse when checking for normal breathing. Slide your fingers down to the groove at the side of the neck near you (this is the location of the carotid pulse). - If unsure about the presence of pulse and normal breathing at the end of 10 seconds, assume cardiac arrest and commence chest compressions. ",1.0,0,0.011499657295644283,1,0.9994667172431946
147,"What should a nurse do immediately after recognizing a cardiac arrest victim, and why is it crucial to do so?","Support the infant’s head and body as a unit.  - Stride one leg forward (same side as the forearm supporting the infant) by bending the knee. Ensure that the foot is flat on the floor. Do not tip-toe.   -Straddle the infant facing downwards with the head lower than the body.   -Rest the forearm that is supporting infant’s chest onto the thigh (same side as the hand, making sure that the infant’s head is lower than the body.)  Deliver 5 back blows forcefully between the shoulder blades with the heel of your other hand.  “Sandwich” the infant and turn the infant over with head lower than the body.  Rest the forearm that is supporting the infant’s back onto the thigh (same side as the hand) to support the infant.  - Draw an imaginary line between infant’s nipples with the ring (fourth) finger to the centre of the chest.  Place your middle and index fingers (third and second) next to your ring (fourth) finger.' - Lift up your ring (fourth) finger and deliver 5 chest thrusts over the lower half of the sternum (breastbone). - If a foreign body is seen, place the infant on a firm flat surface and remove the foreign body with your little finger. - Repeat back blows and chest thrusts until the foreign body is expelled or the infant becomes unconscious. Figure 7-7 – Deliver 5 chest thrusts. Note: ",0.0,0,1.7312382624368183e-05,0,0.010715815238654613
148,"What should a single rescuer do if they feel tired while performing CPR, and what is the recommended duration of rest?","If tired after 100 compressions, rescuer can take up to 10 seconds of rest and then resume chest compressions. 2.6 - Xiphoid Process (Female casualty) – to be avoided  2.7 - Xiphoid Process (Male casualty) – to be avoided  2.8 – Lift fingers off the chest wall and interlock hands  2.9 - Compression and release during CPR ",1.0,1,0.9923842549324036,1,0.9969514608383179
149,"What should a single rescuer do if they feel tired while performing CPR, and what is the recommended duration of rest?","Resuscitation training should simulate the environment that rescuers may find themselves in. For example, healthcare providers should practice resuscitation skills on manikins on a trolley bed  or stand on a step stool at the side of the trolley bed. This is to ensure the elbows can be straightened to facilitate chest compressions. 2.16 –Cardiopulmonary resuscitation (CPR) on a trolley bed For resuscitation involving two or more rescuers, one rescuer can focus on chest compressions with the other handling the ventilations. Additional rescuers can be delegated with other tasks such as calling 995 for SCDF or retrieving and using the Automated external defibrillator (AED). Although chest compressions are commonly performed by kneeling at the side of the casualty, there may be specific circumstances involving narrow alleys, walkways or corridors where the rescuer may have to perform chest compressions by positioning over the head instead of the usual lateral side.  2.17 – Overhead CPR In the case of a passenger aircraft, a rescuer should kneel in the leg-space in front of the aisle seats to perform chest compressions if the casualty cannot be transferred within a few seconds to an area with adequate floor space such as the galley",0.0,0,0.0677652359008789,0,0.0002319470077054575
150,What should the rescuer do if the casualty is lying face down (prone position) or on his/her side?,"6.1: INFANT CPR     This module addresses the care of infants  with cardiac arrest, up to 1 year of age.   Infants rarely collapse (goes into cardiac arrest) owing to a primary heart problem. Cardiac arrest is usually secondary to other events, such as respiratory illness or major trauma. Therefore, rescuers must detect and promptly treat early signs of respiratory and circulatory failure to prevent cardiac arrest.    (D) Check for Danger   Ensure that the rescuer operates in a safe environment. Resuscitation should start where the infant is found, unless the site is unsafe or unconducive (eg. roads which are still open to traffic, burning building, etc), then the infant should be removed to a safe, flat and open space as soon as possible.     (R) Check for Responsiveness   - The rescuer should tap the infant’s shoulders and the sole of the feet and ask loudly: ‘Hello! Hello! Are you OK?’. - Avoid violent shaking of the infant as this may result in injury.    - Avoid unnecessary movements of the neck to prevent injuries to the head and neck.      For CPR to be effective, the infant must be lying on his/her back on a firm, flat surface. If the infant  is lying face down (prone position), or on his/her side, rescuer will need to roll the infant over onto his/her back.    (S) Shout to get help   If the infant is unresponsive, shout to get help from bystanders to call 995 for Singapore Civil Defence Force EMS or activate the emergency response system (for in-facility/in-hospital cardiac arrest). If alone, use a handphone to call 995 for Singapore Civil Defence Force and put on speaker phone mode. An Singapore Civil Defence Force emergency medical dispatcher can help a lay rescuer recognise cardiac arrest, and once this is established, the dispatcher will guide the rescuer to begin CPR by providing instructions on how to perform Chest Compressions via a handphone.   - In a situation where a lone rescuer found an unresponsive infant in a remote area with no accessibility to activate emergency medical service, it is necessary for the lone rescuer to assess the infant’s responsiveness and breathing. If normal breathing is absent, CPR (chest compressions and ventilations) should commence immediately and continued for at least two minutes before leaving the infant to seek nearby assistance or obtain phone access and return to the infant immediately to continue CPR. However, in the process, if there is another person around, ask him/her to call 995 for Singapore Civil Defence Force EMS and get an AED.    (A) Ask someone to get an AED  - Ask someone to get an AED if there is one within a 60-second walking distance. The Singapore Civil Defence Force emergency medical dispatcher may be able to locate the nearest AED and summon help from CPR-trained rescuers in the vicinity. However, if you are the lone rescuer, do not leave the casualty.   (B) Check for normal Breathing   - Look for the rise and fall of the chest  - Do not take more than 10 seconds.   - It is important to recognize that gasping is NOT normal breathing but a sign of cardiac arrest. Start chest compressions immediately if you unsure whether the casualty has abnormal breathing or gasping.     For trained healthcare providers only   - Locate the brachial pulse (inner aspect of the upper arm, between the infant’s elbow and shoulder) with the index and middle fingers.   - Apply gentle pressure and feel for the pulse at the same time as checking for normal breathing .  - Checking for normal breathing and pulse should not take more than 10 seconds.   - If unsure about the presence of pulse and normal breathing  at the end of 10 seconds, assume cardiac arrest and commence chest compressions.  ",1.0,1,0.9413353204727173,1,0.9995740056037903
151,What should the rescuer do if the casualty is lying face down (prone position) or on his/her side?,"The person in charge of the Automated External Defibrillator (AED) has the following responsibilities: For commercial establishments or workplaces, or the local community centre or management office for residential areas: 1. For Automated External Defibrillators (AEDs) located in places other than Housing and Development Board (HDB) blocks, they should be returned to the Automated External Defibrillator (AED) owner (building management or security staff) after use. 2. Replace the Automated External Defibrillator (AED) consumables such as the electrode pads, shaver kit, towel, and gloves if used (replacement done by the Automated External Defibrillator (AED) owner or Automated External Defibrillator (AED) vendor). 3. The Automated External Defibrillator (AED) battery must be checked. Contact the vendor of the Automated External Defibrillator (AED) device for advice on battery replacement. 4. If the Automated External Defibrillator (AED) was removed from a box with a key in a thin glass window, the glass may have been broken to retrieve the key. This glass piece would need to be replaced and the key placed back onto the holder. (Replaced by the Automated External Defibrillator (AED) vendor).  5. Most Automated External Defibrillators (AEDs) have a chip that records the resuscitation sequence. Get the Automated External Defibrillator (AED) vendor to print the record from this chip. It is useful for audit and quality assurance purposes.  6. Automated External Defibrillators (AEDs) are almost maintenance-free.  7. The battery indicator on the Automated External Defibrillator (AED) needs to be checked annually (or as advised by the Automated External Defibrillator (AED) vendor) to ensure that it is still functional. Once it gives a low-battery display, steps to replace the battery promptly should be undertaken.",0.0,0,2.227169716206845e-05,0,0.00015693790919613093
152,"What should you do if you are with someone else when you find an unresponsive casualty, and there is an AED within a 60-second walking distance?","(A) Ask someone to get an Automated External Defibrillator (AED)  - Send someone to get an Automated External Defibrillator (AED) if there is one within a 60-second walking distance. The Singapore Civil Defence Force (SCDF) emergency medical dispatcher may be able to locate the nearest Automated External Defibrillator (AED) and summon help from Cardiopulmonary Resuscitation CPR-trained rescuers in the vicinity. However, if you are the lone rescuer, do not leave the casualty. ",1.0,1,0.9872857928276062,1,0.9998401403427124
153,"What should you do if you are with someone else when you find an unresponsive casualty, and there is an AED within a 60-second walking distance?","On an electrocardiogram (ECG), normal heart rhythm, also known as the Normal Sinus Rhythm, appears as below: 5 large squares = 1second 1 small square = 0.04 s  1 large square = 0.2 s 1 QRS per second Heart rate = 60 per minute Count the number of large intervals and divide into 300 squares between 2 RR The human body has two lungs which absorb oxygen from the air that is breathed in. 21% of air consists of oxygen, of which 5% is extracted by the lungs. The extracted oxygen is passed to the blood within the capillaries of the lungs. The capillaries confluence into the pulmonary vein, which transports the oxygenated blood into the left side of the heart.  Exchange of Oxygen and Carbon Dioxide in the lungs  The remaining 16% of unabsorbed oxygen is breathed out. This is extremely important in the context of mouth-to-mouth ventilation; the air that the rescuer ventilate into a cardiac arrest casualty can deliver sufficient oxygen to save and sustain life. ",0.0,0,2.3453640096704476e-05,0,0.0005869247834198177
154,What type of advisories does myResponder provide to responders in the mitigation of minor fires?,"Minor Fire - Accept the myResponder alert and go to the designated location. - Extinguish the fire using available resources such as extinguishers, buckets of water, domestic water taps, hoses, or drencher systems designed for rubbish chutes. - Provide the SCDF with up to three photos for scene assessment.  Major Incident - Accept the myResponder alert but do not approach closer to the specified location. - Provide SCDF with up to three photos and one video of the developing incident, if it is safe to do so. - Follow any instructions for evacuation immediately.",1.0,1,0.9845696091651917,1,0.997943103313446
155,What type of advisories does myResponder provide to responders in the mitigation of minor fires?,"1.3: RISK FACTORS FOR HEART ATTACK Survival rates of Sudden Cardiac Arrest is dismal even in the best cities. Prevention is of paramount importance to prevent heart attack from occurring. Several key risk factors contribute to the development of a heart attack. Human Beings can minimize the chance of getting a heart attack by controlling the risk factors. These are:  Smoking – Smoking promotes the development of plaques within the coronary arteries and increases the risk of heart attack by two-fold. This habit should be avoided altogether. Blood Pressure – If the blood pressure is high, there will be tremendous stress on the heart. Frequent blood pressure checks and reduction of salt in the diet is important. Those with high blood pressure should take their medicines and check their blood pressure regularly as instructed.  Blood Sugars – Avoid a diet high in carbohydrates or refined sugars and control body weight through diet and exercise. If you have diabetes, take your medications regularly as instructed.  Blood Lipids - Manage blood lipids (fats) by avoiding foods high in fats. Doing regular exercise could improve your blood lipid profile and take your medications regularly as instructed.  Adopting healthy lifestyles by not smoking, eating foods in moderate amounts and regular exercise will decrease the risk of heart disease and other illnesses. ",0.0,0,1.5455652828677557e-05,0,4.629732575267553e-05
156,"What type of support is essential for a good survival outcome after Out-of-Hospital Cardiac Arrest (OHCA), and what services may be involved?","In a situation where a lone rescuer found an unresponsive casualty in a remote area with no accessibility to activate emergency medical service, it is necessary for the lone rescuer to assess the casualty’s responsiveness and breathing. If normal breathing is absent, chest compressions should commence immediately and continued for at least two minutes before leaving the casualty to seek help. Note: - However, if there is another person around, ask him/her to call 995 for SCDF EMS and get an AED. (A) Ask someone to get an AED Ask someone to get an AED if there is one within a 60-second walking distance. The SCDF emergency medical dispatcher may be able to locate the nearest AED and summon help from CPR-trained rescuers in the vicinity. However, if you are the lone rescuer, do not leave the casualty. (B) Check for normal Breathing Look for the rise and fall of the chest. Checking for normal breathing should not take more than ten seconds. It is important to recognize that gasping is NOT normal breathing but a sign of cardiac arrest (gasping can also happen 2.4 – Ask someone to get an AED 2.5 - Look for normal breathing in severe asthmatic ",1.0,0,0.0013550074072554708,0,0.009292766451835632
